EA_REGION,REGION,PERMIT_REF,VERSION,OUTLET_NUMBER,EFFLUENT_NUMBER,SPT_DESC,EFF_SAMPLE_POINT,EFF_TMEN_CODE,TMEN_DESC,DWF (m3_d),MAX_DAILY (m3_d),MEAN (m3_d),MAX_RATE (l_s),samplingPoint.notation
SW,EA South West Region,041354,4,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50260309,11,SCREENING,,,,,SW-50260309
SW,EA South West Region,040037,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50331086,01,BIOLOGICAL FILTRATION,308.0,,,,SW-50331086
SW,EA South West Region,102410,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E4330019,01,BIOLOGICAL FILTRATION,205.0,,,,SW-E4330019
SW,EA South West Region,401340,4,1,3,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50340385,11,SCREENING,,,,,SW-50340385
SW,EA South West Region,401355,4,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,FPF00020,11,SCREENING,20270.0,,,,SW-FPF00020
SW,EA South West Region,401065,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50370229,22,UV DISINFECTION,55000.0,,,,SW-50370229
SW,EA South West Region,401354,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50950709,22,UV DISINFECTION,47700.0,,,,SW-50950709
SW,EA South West Region,401336,4,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50459901,11,SCREENING,,,,,SW-50459901
SW,EA South West Region,DRA 1559,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70220171,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,2228.64,,,,SW-70220171
SW,EA South West Region,303644,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81310248,01,BIOLOGICAL FILTRATION,,19.0,,,SW-81310248
SW,EA South West Region,101543,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60031395,03,TERTIARY BIOLOGICAL,3750.0,,,,SW-60031395
SW,EA South West Region,15/48/24/P/4,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82113588,01,BIOLOGICAL FILTRATION,111.0,,,,SW-82113588
SW,EA South West Region,302488,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91252180,01,BIOLOGICAL FILTRATION,210.0,,,,SW-91252180
SW,EA South West Region,203223,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70813018,22,UV DISINFECTION,5505.0,,,,SW-70813018
SW,EA South West Region,302993,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81010180,22,UV DISINFECTION,215.0,,,,SW-81010180
SW,EA South West Region,302993,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81010180,22,UV DISINFECTION,215.0,,,,SW-81010180
SW,EA South West Region,DRA 1539,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70230155,01,BIOLOGICAL FILTRATION,140.46,,,,SW-70230155
SW,EA South West Region,202081,8,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73015033,22,UV DISINFECTION,1987.0,,,,SW-73015033
SW,EA South West Region,NRA-SW-6626,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70501051,01,BIOLOGICAL FILTRATION,493.0,,,,SW-70501051
SW,EA South West Region,NRA-SW-6981,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81290125,01,BIOLOGICAL FILTRATION,2510.0,,,,SW-81290125
SW,EA South West Region,202404,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73215139,33,MEMBRANE FILTRATION,524.0,,,,SW-73215139
SW,EA South West Region,DRA 83,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70621913,01,BIOLOGICAL FILTRATION,54.0,,,,SW-70621913
SW,EA South West Region,NRA-SW-5666,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82410287,30,REEDBED,207.0,887.0,,10.3,SW-82410287
SW,EA South West Region,DRA 192,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72930815,01,BIOLOGICAL FILTRATION,278.0,,,,SW-72930815
SW,EA South West Region,CRA 1,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82610136,22,UV DISINFECTION,77.0,,,,SW-82610136
SW,EA South West Region,NRA-SW-4009,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81411987,01,BIOLOGICAL FILTRATION,310.0,,,,SW-81411987
SW,EA South West Region,303049,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82315180,22,UV DISINFECTION,2160.0,,,,SW-82315180
SW,EA South West Region,NRA-SW-6977,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81110330,03,TERTIARY BIOLOGICAL,17266.0,,,,SW-81110330
SW,EA South West Region,201064,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70725457,01,BIOLOGICAL FILTRATION,623.0,,,,SW-70725457
SW,EA South West Region,NPSWQD008115,1,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,FPF00092,11,SCREENING,,,,,SW-FPF00092
SW,EA South West Region,300394,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,82712690,01,BIOLOGICAL FILTRATION,12.0,,,,SW-82712690
SW,EA South West Region,102107,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B0020154,01,BIOLOGICAL FILTRATION,179867.0,,,,SW-B0020154
SW,EA South West Region,SWWA 1138,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70810988,01,BIOLOGICAL FILTRATION,104.0,,,,SW-70810988
SW,EA South West Region,202401,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,70110132,11,SCREENING,,,,,SW-70110132
SW,EA South West Region,SWWA 179,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81211257,01,BIOLOGICAL FILTRATION,4546.0,,,568.25,SW-81211257
SW,EA South West Region,NRA-SW-3849,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72936315,,,106.8,,,5.0,SW-72936315
SW,EA South West Region,NRA-SW-6082,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70815223,14,LAND IRRIGATION,320.0,,,,SW-70815223
SW,EA South West Region,NRA-SW-3673,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81522719,01,BIOLOGICAL FILTRATION,127.0,,,,SW-81522719
SW,EA South West Region,NRA-SW-6737,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70630202,01,BIOLOGICAL FILTRATION,83.9,,,,SW-70630202
SW,EA South West Region,203080,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70710446,22,UV DISINFECTION,3967.0,,,,SW-70710446
SW,EA South West Region,203206,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70812796,22,UV DISINFECTION,110.0,,,,SW-70812796
SW,EA South West Region,NRA-SW-2877,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70220650,01,BIOLOGICAL FILTRATION,71.0,,,,SW-70220650
SW,EA South West Region,NPSWQD008026,1,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50340440,11,SCREENING,1014.0,,,,SW-50340440
SW,EA South West Region,NPSWQD002381,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70810027,29,PACKAGE TREATMENT PLANT,,12.9,,,SW-70810027
SW,EA South West Region,CRA 25,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91241745,01,BIOLOGICAL FILTRATION,94.0,,,,SW-91241745
SW,EA South West Region,010002,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B0050203,01,BIOLOGICAL FILTRATION,420.0,,,,SW-B0050203
SW,EA South West Region,401518,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50210329,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,1811.0,,,,SW-50210329
SW,EA South West Region,102443,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B0010601,01,BIOLOGICAL FILTRATION,275.0,,,,SW-B0010601
SW,EA South West Region,401961,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50330342,01,BIOLOGICAL FILTRATION,105.0,,,,SW-50330342
SW,EA South West Region,040010,3,3,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50310244,11,SCREENING,,,,,SW-50310244
SW,EA South West Region,100930,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60010603,22,UV DISINFECTION,15200.0,,,,SW-60010603
SW,EA South West Region,102815,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z4170205,01,BIOLOGICAL FILTRATION,32.0,,,,SW-Z4170205
SW,EA South West Region,071124,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E8110019,23,ACTIVATED SLUDGE,33.0,,,,SW-E8110019
SW,EA South West Region,040080,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50231076,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,480.0,,,,SW-50231076
SW,EA South West Region,NRA-SW-2155,3,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,81251450,10,LAGOON SETTLEMENT,,,,50.0,SW-81251450
SW,EA South West Region,EPRAB3295AP,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60010771,22,UV DISINFECTION,,20.0,,,SW-60010771
SW,EA South West Region,102937,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A4100123,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,3200.0,,,,SW-A4100123
SW,EA South West Region,102728,5,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,6WXE0531,11,SCREENING,,,,,SW-6WXE0531
SW,EA South West Region,043297,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50040812,01,BIOLOGICAL FILTRATION,,10.3,,,SW-50040812
SW,EA South West Region,043475,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50361301,06,SEPTIC TANK,,10.0,,,SW-50361301
SW,EA South West Region,042719,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1987900,01,BIOLOGICAL FILTRATION,,7.0,,,SW-C1987900
SW,EA South West Region,NRA-SW-7210,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,81940391,07,DO NOT USE - SEPTIC TANK & FILTER,,10.0,,,SW-81940391
SW,EA South West Region,101441,4,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Z1520113,11,SCREENING,,,,,SW-Z1520113
SW,EA South West Region,101440,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z9370403,01,BIOLOGICAL FILTRATION,1212.0,,,,SW-Z9370403
SW,EA South West Region,402507,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50230021,01,BIOLOGICAL FILTRATION,230.0,,,,SW-50230021
SW,EA South West Region,051259,2,1,1,TRADE DISCHARGES - SITE DRAINAGE,50560001,11,SCREENING,,13.6,,,SW-50560001
SW,EA South West Region,EPRCB3392RE,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70531050,29,PACKAGE TREATMENT PLANT,,6.0,,,SW-70531050
SW,EA South West Region,012200,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z8490139,01,BIOLOGICAL FILTRATION,149.0,,,,SW-Z8490139
SW,EA South West Region,011560,7,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,6WXE0478,11,SCREENING,,,,,SW-6WXE0478
SW,EA South West Region,100673,8,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z7500105,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,2917.0,,,,SW-Z7500105
SW,EA South West Region,103453,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,61200420,01,BIOLOGICAL FILTRATION,334.0,,,,SW-61200420
SW,EA South West Region,011559,8,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z5012803,01,BIOLOGICAL FILTRATION,220.0,,,,SW-Z5012803
SW,EA South West Region,010941,3,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0165,99,NONE,,,,,SW-6WXE0165
SW,EA South West Region,EPRCB3394RR,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50900010,22,UV DISINFECTION,,18.0,,,SW-50900010
SW,EA South West Region,EPRBB3797ER,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50210027,06,SEPTIC TANK,,8.0,,,SW-50210027
SW,EA South West Region,EPRAB3605KT,2,1,1,TRADE DISCHARGES - SITE DRAINAGE,91212510,10,LAGOON SETTLEMENT,,,,,SW-91212510
SW,EA South West Region,401625,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50050530,01,BIOLOGICAL FILTRATION,1270.0,,,,SW-50050530
SW,EA South West Region,EPRBP3122GD,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50580005,29,PACKAGE TREATMENT PLANT,,7.0,,,SW-50580005
SW,EA South West Region,401355,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50280209,22,UV DISINFECTION,20270.0,,,,SW-50280209
SW,EA South West Region,EPREP3524GF,1,01,01,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60031305,29,PACKAGE TREATMENT PLANT,,6.0,,,SW-60031305
SW,EA South West Region,402466,3,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50250547,11,SCREENING,,,,,SW-50250547
SW,EA South West Region,103902,3,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0435,99,NONE,,,,,SW-6WXE0435
SW,EA South West Region,NRA-SW-3789,10,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,81431022,11,SCREENING,,,,,SW-81431022
SW,EA South West Region,400178/TR/01,3,1,1,SEWAGE & TRADE COMBINED - UNSPECIFIED,50360004,29,PACKAGE TREATMENT PLANT,,10.0,,,SW-50360004
SW,EA South West Region,041825,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50340800,29,PACKAGE TREATMENT PLANT,,58.0,,,SW-50340800
SW,EA South West Region,040138,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50590151,29,PACKAGE TREATMENT PLANT,,4.0,,,SW-50590151
SW,EA South West Region,042506,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50590770,29,PACKAGE TREATMENT PLANT,,5.0,,,SW-50590770
SW,EA South West Region,042330,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1103900,01,BIOLOGICAL FILTRATION,,14.0,,,SW-C1103900
SW,EA South West Region,EPRFB3197ND,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,82215398,29,PACKAGE TREATMENT PLANT,,11.0,,,SW-82215398
SW,EA South West Region,101925,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0187,99,NONE,156.0,,,,SW-6WXE0187
SW,EA South West Region,EPRHB3292EU,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50550001,29,PACKAGE TREATMENT PLANT,,5.0,,,SW-50550001
SW,EA South West Region,EPRMB3391VL,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50550002,29,PACKAGE TREATMENT PLANT,,5.0,,,SW-50550002
SW,EA South West Region,102937,6,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,6WXE0490,11,SCREENING,,,,,SW-6WXE0490
SW,EA South West Region,010053,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,A2300101,01,BIOLOGICAL FILTRATION,85.0,,,,SW-A2300101
SW,EA South West Region,010053,6,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,6WXE0524,99,NONE,,,,,SW-6WXE0524
SW,EA South West Region,101745,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0465,99,NONE,28080.0,,,,SW-6WXE0465
SW,EA South West Region,041631,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50250621,29,PACKAGE TREATMENT PLANT,,39.0,,,SW-50250621
SW,EA South West Region,100052,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,60110001,01,BIOLOGICAL FILTRATION,,7.9,,,SW-60110001
SW,EA South West Region,EPRBB3199VM,1,2,1,TRADE DISCHARGES - SITE DRAINAGE,50580007,10,LAGOON SETTLEMENT,,1296.0,,200.0,SW-50580007
SW,EA South West Region,303145,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,82712214,22,UV DISINFECTION,,45.0,,,SW-82712214
SW,EA South West Region,EPRCB3292VW,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,B3160104,01,BIOLOGICAL FILTRATION,300.0,,,,SW-B3160104
SW,EA South West Region,101367,4,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),A4070449,99,NONE,,605.0,,,SW-A4070449
SW,EA South West Region,101782,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0579,11,SCREENING,,,,,SW-6WXE0579
SW,EA South West Region,102276,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0173,11,SCREENING,,,,,SW-6WXE0173
SW,EA South West Region,101640,4,3,3,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60220022,01,BIOLOGICAL FILTRATION,780.0,,,,SW-60220022
SW,EA South West Region,203285,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,73010440,11,SCREENING,,,,,SW-73010440
SW,EA South West Region,NRA-SW-6747,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73062522,01,BIOLOGICAL FILTRATION,162.0,,,,SW-73062522
SW,EA South West Region,400649,2,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0577,11,SCREENING,1728.0,,,,SW-6WXE0577
SW,EA South West Region,400683,3,1,1,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,6WXE0377,11,SCREENING,,,,,SW-6WXE0377
SW,EA South West Region,400608,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50230029,01,BIOLOGICAL FILTRATION,57.0,,,,SW-50230029
SW,EA South West Region,NRA-SW-3794,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81261456,01,BIOLOGICAL FILTRATION,147.0,,,,SW-81261456
SW,EA South West Region,EPRYP3399VF,1,1,1,TRADE DISCHARGES - MINERAL WORKINGS,50570001,10,LAGOON SETTLEMENT,,9245.0,,107.0,SW-50570001
SW,EA South West Region,203474,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70230166,01,BIOLOGICAL FILTRATION,46.0,,,,SW-70230166
SW,EA South West Region,DRA 239,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70620522,01,BIOLOGICAL FILTRATION,90.91,,,,SW-70620522
SW,EA South West Region,301142,9,1,5,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,81229901,11,SCREENING,,,,,SW-81229901
SW,EA South West Region,EPRCB3695EN,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,73111226,06,SEPTIC TANK,,5.0,,,SW-73111226
SW,EA South West Region,203109,8,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70534925,30,REEDBED,314.0,,,,SW-70534925
SW,EA South West Region,NPSWQD008026,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50340437,01,BIOLOGICAL FILTRATION,1014.0,,,,SW-50340437
SW,EA South West Region,NPSWQD008026,2,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50340440,11,SCREENING,,,,,SW-50340440
SW,EA South West Region,303000,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81211521,22,UV DISINFECTION,12000.0,,,,SW-81211521
SW,EA South West Region,303000,8,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,FPF00068,11,SCREENING,,,,,SW-FPF00068
SW,EA South West Region,202911,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,73010350,29,PACKAGE TREATMENT PLANT,,12.5,,,SW-73010350
SW,EA South West Region,302822,9,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,82010121,11,SCREENING,,,,,SW-82010121
SW,EA South West Region,NRA-SW-6977,16,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81110330,01,BIOLOGICAL FILTRATION,17266.0,,,,SW-81110330
SW,EA South West Region,302956,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81311021,01,BIOLOGICAL FILTRATION,753.0,,,,SW-81311021
SW,EA South West Region,202463,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72940174,01,BIOLOGICAL FILTRATION,2246.0,,,,SW-72940174
SW,EA South West Region,203406,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70721448,23,ACTIVATED SLUDGE,475.0,,,,SW-70721448
SW,EA South West Region,DRA 1349,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70826012,01,BIOLOGICAL FILTRATION,197.0,,,,SW-70826012
SW,EA South West Region,202255,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70522709,30,REEDBED,28.0,,,,SW-70522709
SW,EA South West Region,031299/FN/01,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81714844,23,ACTIVATED SLUDGE,8414.0,,,,SW-81714844
SW,EA South West Region,NRA-SW-6627,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72913315,,,88.0,,,,SW-72913315
SW,EA South West Region,201091,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70551356,06,SEPTIC TANK,,7.6,,,SW-70551356
SW,EA South West Region,EPRFB3893RX,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,70220007,29,PACKAGE TREATMENT PLANT,,32.75,,,SW-70220007
SW,EA South West Region,EPRGB3199EV,1,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50360006,29,PACKAGE TREATMENT PLANT,,10.0,,,SW-50360006
SW,EA South West Region,203478,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70501359,01,BIOLOGICAL FILTRATION,383.0,,,,SW-70501359
SW,EA South West Region,SWWA 6,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70531246,01,BIOLOGICAL FILTRATION,564.0,,,,SW-70531246
SW,EA South West Region,NRA-SW-6742,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81811837,01,BIOLOGICAL FILTRATION,107.0,,,,SW-81811837
SW,EA South West Region,050104,2,2,1,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,50211509,11,SCREENING,,36400.0,,416.0,SW-50211509
SW,EA South West Region,041917,2,1,1,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,50260448,11,SCREENING,,18181.0,,220.0,SW-50260448
SW,EA South West Region,043223,4,1,1,AGRICULTURE - WATER CRESS FARMING,50250701,10,LAGOON SETTLEMENT,,4773.0,,166.0,SW-50250701
SW,EA South West Region,043291,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,C1478900,01,BIOLOGICAL FILTRATION,114.0,,,,SW-C1478900
SW,EA South West Region,NRA-SW-3743,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70524993,42,IRON AND ALUMINIUM CHEMICAL DOSING FOR PHOSPHATE REMOVAL,96.8,,,,SW-70524993
SW,EA South West Region,200819,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70514530,22,UV DISINFECTION,4856.0,,,,SW-70514530
SW,EA South West Region,002671/FU/01,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73115125,22,UV DISINFECTION,5342.0,,,,SW-73115125
SW,EA South West Region,200926,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70711879,01,BIOLOGICAL FILTRATION,56.0,,,,SW-70711879
