id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.easting,samplingPoint.northing,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,observation.month,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit,PERMIT_NUMBER,PERMIT_VERSION,DISCHARGE_EASTING,DISCHARGE_NORTHING,EA_REGION,REGION,OUTLET_NUMBER,EFFLUENT_NUMBER,MONTH_FROM,MONTH_TO,ROW_ID,N,DETE,METHOD,UNITS,RULE_TYPE,RULE_VALUE,ROW_PASS_STATUS,OBSERVATION_GROUPING_PASS_STATUS
https://environment.data.gov.uk/water-quality/sampling-point/SW-50450167/sample/3583783/observation/9901,SW-50450167,PURBECK FISHERIES RACEWAY 1,388421.4509884944,88563.62551781812,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,2026-04-29 13:06:00,4,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,9901,"Oxygen, Dissolved, % Saturation",104.5,PERCENTAGE,041518,1.0,388440.0,88570.0,SW,EA South West Region,1,1,1,12,50,1,"Oxygen, Dissolved, % Saturation",ABSOLUTE,PERCENTAGE,MINIMUM VALUE,60.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50450167/sample/3583783/observation/9901,SW-50450167,PURBECK FISHERIES RACEWAY 1,388421.4509884944,88563.62551781812,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,2026-04-29 13:06:00,4,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,9901,"Oxygen, Dissolved, % Saturation",104.5,PERCENTAGE,041518,1.0,388440.0,88570.0,SW,EA South West Region,2,1,1,12,105,1,"Oxygen, Dissolved, % Saturation",ABSOLUTE,PERCENTAGE,MINIMUM VALUE,60.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50450167/sample/3585902/observation/9901,SW-50450167,PURBECK FISHERIES RACEWAY 1,388421.4509884944,88563.62551781812,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,2026-05-15 12:29:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,9901,"Oxygen, Dissolved, % Saturation",101.5,PERCENTAGE,041518,1.0,388440.0,88570.0,SW,EA South West Region,1,1,1,12,50,1,"Oxygen, Dissolved, % Saturation",ABSOLUTE,PERCENTAGE,MINIMUM VALUE,60.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50450167/sample/3585902/observation/9901,SW-50450167,PURBECK FISHERIES RACEWAY 1,388421.4509884944,88563.62551781812,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,2026-05-15 12:29:00,5,COMPLIANCE AUDIT (PERMIT),TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,9901,"Oxygen, Dissolved, % Saturation",101.5,PERCENTAGE,041518,1.0,388440.0,88570.0,SW,EA South West Region,2,1,1,12,105,1,"Oxygen, Dissolved, % Saturation",ABSOLUTE,PERCENTAGE,MINIMUM VALUE,60.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50530190/sample/3578337/observation/6051,SW-50530190,MAIDEN NEWTON STW  DORCHESTER,360447.147149014,97252.84042899687,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-01-16 09:51:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,1430.0,MICROGRAM PER LITRE,041353,6.0,360454.0,97257.0,SW,EA South West Region,1,1,1,12,6,2,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,8000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50530190/sample/3580587/observation/6051,SW-50530190,MAIDEN NEWTON STW  DORCHESTER,360447.147149014,97252.84042899687,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-02-05 10:36:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,1600.0,MICROGRAM PER LITRE,041353,6.0,360454.0,97257.0,SW,EA South West Region,1,1,1,12,6,2,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,8000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50530190/sample/3583312/observation/6051,SW-50530190,MAIDEN NEWTON STW  DORCHESTER,360447.147149014,97252.84042899687,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-14 09:15:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,740.0,MICROGRAM PER LITRE,041353,6.0,360454.0,97257.0,SW,EA South West Region,1,1,1,12,6,2,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,8000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50530190/sample/3586715/observation/6051,SW-50530190,MAIDEN NEWTON STW  DORCHESTER,360447.147149014,97252.84042899687,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-07 09:49:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,1070.0,MICROGRAM PER LITRE,041353,6.0,360454.0,97257.0,SW,EA South West Region,1,1,1,12,6,2,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,8000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50530190/sample/3590351/observation/6051,SW-50530190,MAIDEN NEWTON STW  DORCHESTER,360447.147149014,97252.84042899687,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-05-08 08:46:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,1620.0,MICROGRAM PER LITRE,041353,6.0,360454.0,97257.0,SW,EA South West Region,1,1,1,12,6,2,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,8000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3578332/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-01-16 08:02:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.8,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3578332/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-01-16 08:02:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.8,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3580498/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-02-05 08:02:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.99,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3580498/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-02-05 08:02:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.99,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3583311/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-14 08:32:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.68,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3583311/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-14 08:32:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.68,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3586714/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-07 08:59:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.93,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3586714/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-07 08:59:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.93,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3590359/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-05-08 10:39:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.63,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,5.5,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50550330/sample/3590359/observation/0061,SW-50550330,GODMANSTONE STW,366590.94824359193,96453.52464706809,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-05-08 10:39:00,5,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.63,PH UNITS,401521,2.0,366510.0,96500.0,SW,EA South West Region,1,1,1,12,10,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3578378/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-01-27 10:08:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.23,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3578378/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-01-27 10:08:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.23,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3578378/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-01-27 10:08:00,1,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,4040.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3580452/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-02-19 09:50:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.31,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3580452/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-02-19 09:50:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.31,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3580452/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-02-19 09:50:00,2,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,3620.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583048/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-04 11:09:00,3,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,11.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583113/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-03 09:15:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.82,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583113/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-03 09:15:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.82,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583113/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-03 09:15:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,6.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583113/observation/0111,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-03 09:15:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,111,Ammoniacal Nitrogen as N,0.26,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,142,2,Ammoniacal Nitrogen as N,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,20.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583113/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-03 09:15:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,3760.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583191/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-25 09:22:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.67,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583191/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-25 09:22:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.67,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583191/observation/0111,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-25 09:22:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,111,Ammoniacal Nitrogen as N,1.24,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,142,2,Ammoniacal Nitrogen as N,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,20.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3583191/observation/6051,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-03-25 09:22:00,3,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,6051,Iron,3810.0,MICROGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,124,1,Iron,ABSOLUTE,MICROGRAM PER LITRE,MAXIMUM VALUE,7000.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3586123/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-14 11:24:00,4,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,12.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3586242/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-23 11:50:00,4,WATER QUALITY UWWTD MONITORING DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,10.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3586641/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-13 09:53:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.56,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,1,pH,ABSOLUTE,PH UNITS,MINIMUM VALUE,6.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3586641/observation/0061,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-13 09:53:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,61,pH,7.56,PH UNITS,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,123,2,pH,ABSOLUTE,PH UNITS,MAXIMUM VALUE,9.0,True,True
https://environment.data.gov.uk/water-quality/sampling-point/SW-50570239/sample/3586641/observation/0085,SW-50570239,DORCHESTER (LOUDS MILL) STW,370928.80827968667,90244.4570659489,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,2026-04-13 09:53:00,4,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,FINAL SEWAGE EFFLUENT,85,BOD : 5 Day ATU,8.0,MILLIGRAM PER LITRE,401050,5.0,370900.0,90230.0,SW,EA South West Region,1,1,1,12,12,2,BOD : 5 Day ATU,ABSOLUTE,MILLIGRAM PER LITRE,MAXIMUM VALUE,50.0,True,True
